label,rx1,ry1,rz1,rx2,ry2,rz2,rx3,ry3,rz3,rx4,ry4,rz4,rx5,ry5,rz5,rx6,ry6,rz6,rx7,ry7,rz7,rx8,ry8,rz8,rx9,ry9,rz9,rx10,ry10,rz10,rx11,ry11,rz11,rx12,ry12,rz12,rx13,ry13,rz13,rx14,ry14,rz14,rx15,ry15,rz15,rx16,ry16,rz16,rx17,ry17,rz17,rx18,ry18,rz18,rx19,ry19,rz19,rx20,ry20,rz20
B,0.0660744309425354,-0.07966816425323486,-0.03768221265048055,0.08916676044464111,-0.16373246908187866,-0.04395405551761655,0.019887864589691162,-0.21204572916030884,-0.047545324772301,-0.04881930351257324,-0.2175566554069519,-0.05087213194340734,0.023162007331848145,-0.23034614324569702,0.009401099063751417,0.016318976879119873,-0.30890899896621704,-0.003167059732305688,0.002771735191345215,-0.3532760739326477,-0.022017899661960882,-0.01147770881652832,-0.3954988420009613,-0.03856363868683843,-0.03540456295013428,-0.22268003225326538,0.011116629705128389,-0.04854941368103027,-0.31274133920669556,0.001506078179289716,-0.061003684997558594,-0.36683207750320435,-0.019957856967749876,-0.07118755578994751,-0.4137256145477295,-0.03857459104031591,-0.08473798632621765,-0.19818180799484253,0.0051750780607733304,-0.1021018922328949,-0.28082817792892456,-0.011924757383468432,-0.10658836364746094,-0.3337216377258301,-0.0333144513365653,-0.11100900173187256,-0.3798288106918335,-0.049333180993500036,-0.13414737582206726,-0.15882813930511475,-0.004910458106252236,-0.15090888738632202,-0.22210150957107544,-0.021885815769138617,-0.1534947156906128,-0.2630017399787903,-0.03228612220257787,-0.15414953231811523,-0.30574870109558105,-0.04141235327691106
B,-0.0883321762084961,-0.08127278089523315,-0.05886439920780617,-0.10095041990280151,-0.19174516201019287,-0.0868092471492048,0.006482064723968506,-0.24072480201721191,-0.11023404390928704,0.10480800271034241,-0.2421552538871765,-0.13461100251791436,-0.032352983951568604,-0.29825958609580994,-0.04799949692008454,-0.022345006465911865,-0.40953493118286133,-0.08809997828123528,-0.002569735050201416,-0.4753839373588562,-0.12411123455879647,0.025025874376296997,-0.5338641256093979,-0.153709060860848,0.05295085906982422,-0.2926880717277527,-0.05002431140658814,0.07417505979537964,-0.4200592041015625,-0.08309696556446511,0.09371143579483032,-0.49868935346603394,-0.11700908036348778,0.11661964654922485,-0.5698574930429459,-0.14470537693617302,0.12129801511764526,-0.25750499963760376,-0.06030362041113335,0.15339595079421997,-0.3738812208175659,-0.09632014424917656,0.1692456603050232,-0.4481857419013977,-0.1258143255245443,0.1854432225227356,-0.5166572630405426,-0.1477322647106405,0.18416577577590942,-0.1991068720817566,-0.07694956601974923,0.21352267265319824,-0.2870340049266815,-0.11210642696735817,0.223702073097229,-0.3462736904621124,-0.13098502845880944,0.23112159967422485,-0.4025914967060089,-0.14534591825125176
B,0.08143210411071777,-0.09196406602859497,-0.05975047545570078,0.09771645069122314,-0.2007427215576172,-0.08250027196544352,-0.014992594718933105,-0.24354207515716553,-0.09936153935331049,-0.10900336503982544,-0.24072188138961792,-0.11729674087899866,0.029506444931030273,-0.2994047701358795,-0.04433490382569971,0.020110011100769043,-0.41203686594963074,-0.08341024117606821,0.0006756782531738281,-0.4814688265323639,-0.11805428611177149,-0.02220785617828369,-0.5457009822130203,-0.14468479948180857,-0.05322372913360596,-0.28954607248306274,-0.04352187411922159,-0.07562828063964844,-0.4119150638580322,-0.07499188231366816,-0.0953981876373291,-0.4896414130926132,-0.10823498712915125,-0.11493194103240967,-0.5626620799303055,-0.13533408241409006,-0.12001091241836548,-0.2553310990333557,-0.05034079449313822,-0.15151932835578918,-0.36683347821235657,-0.08410920249360743,-0.16628557443618774,-0.44221973419189453,-0.11241253512042704,-0.1806705892086029,-0.5096284449100494,-0.13312497036594095,-0.18379777669906616,-0.20032501220703125,-0.06284145312446299,-0.21194735169410706,-0.2872706353664398,-0.09282001154559794,-0.22008898854255676,-0.3503735065460205,-0.10727593349355402,-0.22637465596199036,-0.4121820330619812,-0.11868732469218912
B,-0.09750667214393616,-0.07004916667938232,-0.05510954539033719,-0.129427969455719,-0.17634886503219604,-0.08216798658224889,-0.03247085213661194,-0.23769021034240723,-0.10493232662531682,0.06367626786231995,-0.2534540891647339,-0.12821574116799184,-0.07837691903114319,-0.2911069989204407,-0.046393129776447495,-0.08629003167152405,-0.4016367793083191,-0.08537385220381566,-0.07641687989234924,-0.46949416399002075,-0.12102685476395436,-0.05848449468612671,-0.5320062637329102,-0.150921370635956,0.007062047719955444,-0.2959514856338501,-0.04868728647682019,0.008613675832748413,-0.4245305061340332,-0.07922900075766393,0.017305463552474976,-0.5023464262485504,-0.11064951474520512,0.02905714511871338,-0.5745146572589874,-0.13773503507229634,0.07826820015907288,-0.2703511714935303,-0.058664511691063126,0.09096905589103699,-0.38565146923065186,-0.09178603048178502,0.09418997168540955,-0.45954716205596924,-0.11738793159577199,0.09818372130393982,-0.5270914733409882,-0.13766799474808522,0.14901694655418396,-0.22133618593215942,-0.0748270114764864,0.1628071367740631,-0.3136269748210907,-0.108446743141144,0.1632058322429657,-0.37349680066108704,-0.12558051551434346,0.16080686450004578,-0.42962512373924255,-0.13906123841854878
C,-0.015152335166931152,-0.0017896294593811035,-0.24660812201364024,0.05018502473831177,-0.0823523998260498,-0.357199041865897,0.15722858905792236,-0.15376508235931396,-0.42374327661855204,0.27674707770347595,-0.23279410600662231,-0.4843787241206883,-0.05131882429122925,-0.3403969407081604,-0.24661297979218944,0.05442066490650177,-0.46672794222831726,-0.34580132248265727,0.16973155736923218,-0.5047090947628021,-0.4321912217365025,0.27752676606178284,-0.5092325806617737,-0.49352577211720927,0.04155242443084717,-0.3390556573867798,-0.15978944184644206,0.15049314498901367,-0.4683001935482025,-0.2617582071052311,0.2612782418727875,-0.5011593103408813,-0.3609737742172001,0.3656787574291229,-0.5099630951881409,-0.4331174183116673,0.12767043709754944,-0.32108163833618164,-0.09003117563588603,0.2136668860912323,-0.44053322076797485,-0.17959250392777903,0.30742618441581726,-0.4922243356704712,-0.26371082546575053,0.3977017104625702,-0.5100069642066956,-0.3222418713794468,0.2020491659641266,-0.29981207847595215,-0.03854867326481326,0.2647559940814972,-0.3978106379508972,-0.10814661415679439,0.3236643970012665,-0.45502370595932007,-0.16659070434434398,0.3842368423938751,-0.4895036816596985,-0.21176643552644236
C,0.04301290214061737,-0.017854273319244385,-0.21085434480232834,0.1162186712026596,-0.09979397058486938,-0.31193339152855515,0.1826377809047699,-0.1692444086074829,-0.37842705174011826,0.2495477795600891,-0.2246248722076416,-0.44439061804337143,0.0657702386379242,-0.2917359471321106,-0.17481879218144059,0.15295061469078064,-0.39343515038490295,-0.23961865230126023,0.24855205416679382,-0.44753605127334595,-0.30495550556702256,0.3341439664363861,-0.47221583127975464,-0.3518626324705565,0.06717610359191895,-0.2920665144920349,-0.09524276180786728,0.1574397087097168,-0.4133394956588745,-0.15925643666309952,0.2539023458957672,-0.46205711364746094,-0.23631610794586777,0.35251250863075256,-0.490882933139801,-0.29397093577904343,0.07510319352149963,-0.2812396287918091,-0.03095869793219208,0.1518070101737976,-0.403522253036499,-0.0832139335445845,0.24117761850357056,-0.4576495885848999,-0.14679528101009964,0.3261573612689972,-0.479837566614151,-0.1937665425114119,0.08079767227172852,-0.2676945924758911,0.01697034129279018,0.14867937564849854,-0.3721598982810974,-0.016961469116040462,0.21926075220108032,-0.432767778635025,-0.05512675716204285,0.28391340374946594,-0.466499924659729,-0.08925949855370163
C,-0.13498255610466003,-0.06907767057418823,-0.033850621289616356,-0.24565976858139038,-0.15480530261993408,-0.05597626776159359,-0.32098034024238586,-0.2255566120147705,-0.0814734397894199,-0.3470379412174225,-0.29831570386886597,-0.10330539927542759,-0.11191770434379578,-0.29115062952041626,0.022140078389043083,-0.1344083845615387,-0.3938928544521332,-0.015801533914213906,-0.1695832908153534,-0.42175400257110596,-0.060774106389885674,-0.21181291341781616,-0.4245307445526123,-0.09034042046130253,-0.04885900020599365,-0.3004744052886963,0.01544953245013403,-0.07377389073371887,-0.41278761625289917,-0.026458296782379875,-0.11933809518814087,-0.43593353033065796,-0.07403697059214664,-0.16966024041175842,-0.4210324287414551,-0.10331072644055439,0.01460331678390503,-0.2945725917816162,-0.0009874753626490929,-0.0052909255027771,-0.4059452712535858,-0.035543333596592674,-0.055440276861190796,-0.43677785992622375,-0.06687007085145069,-0.11039465665817261,-0.42675837874412537,-0.08348311469615055,0.0849568247795105,-0.27099114656448364,-0.02164898425996853,0.06629073619842529,-0.3672499656677246,-0.04705368340671612,0.02415144443511963,-0.40755385160446167,-0.06379605070412708,-0.02318286895751953,-0.41627204418182373,-0.07265519336522175
C,0.14512863755226135,-0.07322561740875244,-0.04969979940705116,0.2582564055919647,-0.1450597643852234,-0.07291546582035835,0.3300381004810333,-0.21490198373794556,-0.0998645436649781,0.3682740032672882,-0.29318755865097046,-0.12630385278515632,0.11780348420143127,-0.2942485809326172,0.002987775003759907,0.16661515831947327,-0.418641597032547,-0.04592491804413612,0.22416552901268005,-0.4325615167617798,-0.09558171151928718,0.2761852443218231,-0.4194110035896301,-0.12687592326454933,0.056647151708602905,-0.30357110500335693,-0.0026698061430465714,0.11104640364646912,-0.4378904104232788,-0.06306473283819969,0.17926141619682312,-0.4462030529975891,-0.12520991383843239,0.23906758427619934,-0.4131913185119629,-0.1623604160433274,-0.01244083046913147,-0.3022860288619995,-0.018638751718924595,0.031911224126815796,-0.4307335913181305,-0.07310921816878135,0.1036653220653534,-0.4507061243057251,-0.12008265523962791,0.1681981384754181,-0.42650797963142395,-0.14480333148293312,-0.08988741040229797,-0.2882237434387207,-0.040055864739940716,-0.05881083011627197,-0.38888728618621826,-0.08260867117695625,-0.001994907855987549,-0.42296817898750305,-0.11061098544649894,0.059337347745895386,-0.42415788769721985,-0.12649704634003456
C,0.1507965326309204,-0.07434076070785522,-0.04434021582568448,0.26670944690704346,-0.14539968967437744,-0.06412664821112912,0.3437212109565735,-0.2101389765739441,-0.09046903272832196,0.37606626749038696,-0.28513020277023315,-0.11705163886512082,0.11340099573135376,-0.3045848608016968,0.024403298071376867,0.16336220502853394,-0.41967907547950745,-0.015517592632420474,0.22054892778396606,-0.45325151085853577,-0.06209120547140401,0.2717295289039612,-0.46982988715171814,-0.09328918179238599,0.049893319606781006,-0.3173562288284302,0.015485374985985345,0.09589028358459473,-0.4472678005695343,-0.044527426564343386,0.16696888208389282,-0.45871150493621826,-0.1097352208730058,0.2328006625175476,-0.4310762882232666,-0.1465425716873483,-0.021942108869552612,-0.3186646103858948,-0.003469043613620215,0.015939295291900635,-0.44395652413368225,-0.05680614730084699,0.08822488784790039,-0.46476587653160095,-0.10439528545106214,0.158422589302063,-0.4455413520336151,-0.1275640355583505,-0.10183006525039673,-0.30493712425231934,-0.02794152518475812,-0.07239535450935364,-0.40402382612228394,-0.06638313850129407,-0.020234405994415283,-0.441639244556427,-0.09090327491725247,0.04016834497451782,-0.4494905471801758,-0.10367779453957837
C,-0.11678791046142578,-0.05011481046676636,0.02610673233317584,-0.19389668107032776,-0.13726937770843506,0.03350255116271228,-0.24707159399986267,-0.19009852409362793,0.024758065486423675,-0.25439006090164185,-0.23574107885360718,0.017716525489561263,-0.04228287935256958,-0.26456278562545776,0.08706915229009837,-0.08126968145370483,-0.35172727704048157,0.07412208467172832,-0.15038204193115234,-0.3740731179714203,0.050375538313858215,-0.20876765251159668,-0.37009817361831665,0.03438424169468135,-0.005777299404144287,-0.2715037763118744,0.05133986323522777,-0.06322968006134033,-0.38343891501426697,0.037515918159954253,-0.14904877543449402,-0.3981533944606781,0.011291621619932357,-0.21305125951766968,-0.37516629695892334,-0.004378702590145167,0.01883411407470703,-0.2663413882255554,0.009072061063818637,-0.04023247957229614,-0.3827664852142334,-0.0073154285605028235,-0.14011695981025696,-0.399776428937912,-0.026176118856199082,-0.21377307176589966,-0.3824014663696289,-0.034808756416566666,0.01784348487854004,-0.24916744232177734,-0.03290559501004964,-0.052314937114715576,-0.3401915431022644,-0.04673906192732602,-0.12817177176475525,-0.3665614724159241,-0.05455386415673047,-0.1866922676563263,-0.3673359155654907,-0.05721385926557332
C,0.1351938545703888,-0.07464492321014404,0.06043029390752963,0.19127848744392395,-0.15529465675354004,0.08734900318563632,0.24017181992530823,-0.21484047174453735,0.08971767686784915,0.26937398314476013,-0.2745402455329895,0.09225208871544055,0.03620371222496033,-0.27525365352630615,0.15565768443525485,0.07493820786476135,-0.3709396719932556,0.1736157294410532,0.14267686009407043,-0.40198802947998047,0.16797306202829532,0.1955309808254242,-0.40527334809303284,0.16214852594316653,-0.0019012987613677979,-0.27869802713394165,0.10832773708284549,0.04574117064476013,-0.4026334583759308,0.11165523343265704,0.12972667813301086,-0.42696404457092285,0.0936175119179552,0.19845017790794373,-0.41101258993148804,0.08584634773910693,-0.02740958333015442,-0.2727837562561035,0.056344607849723616,0.025670796632766724,-0.3998349606990814,0.05599747039855174,0.12209680676460266,-0.4241524636745453,0.048846101393110075,0.1991269290447235,-0.4082685112953186,0.04795120098174266,-0.02480587363243103,-0.25023961067199707,0.005593793005800762,0.04177340865135193,-0.36457550525665283,0.004513149154490748,0.12121185660362244,-0.3934749960899353,0.00766063808009676,0.19017687439918518,-0.38829976320266724,0.012859879997677126
C,0.1437389850616455,-0.06018173694610596,0.06511415299911505,0.2091076374053955,-0.1301708221435547,0.09309024122495657,0.2686864733695984,-0.18588364124298096,0.09285422918338782,0.29542189836502075,-0.24088448286056519,0.09219320622224814,0.05941438674926758,-0.27054476737976074,0.17518723514814383,0.11103886365890503,-0.36320361495018005,0.193554063708973,0.18220895528793335,-0.3880062699317932,0.184661765964222,0.23421859741210938,-0.384895384311676,0.17641132083673483,0.021999359130859375,-0.2811450660228729,0.12368382272262579,0.08423900604248047,-0.4051135182380676,0.12853378561277395,0.17259180545806885,-0.4194963574409485,0.10624671486158377,0.24291568994522095,-0.39198607206344604,0.09531758484382635,-0.0023839473724365234,-0.28200939297676086,0.06643119213123327,0.06441512703895569,-0.4070059359073639,0.06768569108982092,0.16645151376724243,-0.4198266267776489,0.057299123527002394,0.24505549669265747,-0.39340752363204956,0.05361697209019667,-0.0010692477226257324,-0.2630418539047241,0.010105888740611135,0.0781393051147461,-0.3687417507171631,0.009722457648706495,0.15943652391433716,-0.3886628746986389,0.010840668724370062,0.22852206230163574,-0.37613484263420105,0.013962790751349985
C,0.16553547978401184,-0.004095733165740967,-0.1275006058784811,0.302770733833313,-0.05235964059829712,-0.1741622510525076,0.43615102767944336,-0.10556405782699585,-0.21101473003352567,0.538723886013031,-0.1798844337463379,-0.2422905537458746,0.12252679467201233,-0.33527958393096924,0.005657412934056083,0.14631310105323792,-0.47474122047424316,-0.02796505681897088,0.21110427379608154,-0.5442100763320923,-0.07897348433459683,0.27596786618232727,-0.5959062725305557,-0.11731854557717725,0.07411175966262817,-0.37051689624786377,0.035071219208589355,0.12563017010688782,-0.5328928828239441,0.0036070345742018617,0.20966064929962158,-0.6149362623691559,-0.05291789129103108,0.295410692691803,-0.6563348770141602,-0.09527967601741238,0.030960410833358765,-0.3970671594142914,0.042392096373191634,0.09255442023277283,-0.5572047829627991,0.0029236528863521016,0.18159592151641846,-0.6314518600702286,-0.038518139270195206,0.27151429653167725,-0.671872615814209,-0.0628886270495741,-0.01676487922668457,-0.41119104623794556,0.03473626345669345,0.061979442834854126,-0.5494873821735382,0.0018291261586682594,0.1445406675338745,-0.6216249912977219,-0.02008885808015748,0.23035451769828796,-0.6628564894199371,-0.034661275443681916
C,-0.009328365325927734,-0.09067797660827637,-0.15018319002206226,0.010387599468231201,-0.1974492073059082,-0.2025135051351299,0.09064775705337524,-0.2818666696548462,-0.22887210956628223,0.1838773488998413,-0.352314293384552,-0.24759847334439655,-0.07974591851234436,-0.339702308177948,-0.04603922403271099,-0.018857717514038086,-0.45085155963897705,-0.08493412694747349,0.05875086784362793,-0.51120725274086,-0.14310023597295185,0.13208603858947754,-0.5486660003662109,-0.1902846734863033,-0.007780134677886963,-0.3295934200286865,0.011593919816959897,0.05315530300140381,-0.44297826290130615,-0.022714047123145065,0.12185728549957275,-0.4950997829437256,-0.09302432498748203,0.18936645984649658,-0.5482227206230164,-0.14886969736630817,0.059986114501953125,-0.30302655696868896,0.05173473023955921,0.11447477340698242,-0.4092729687690735,0.011987398016799489,0.17037594318389893,-0.467332661151886,-0.04680361262376209,0.2230038046836853,-0.5112466663122177,-0.09019657633120914,0.12274301052093506,-0.2640211284160614,0.07875532993261913,0.1630038619041443,-0.3505420386791229,0.04180594497506718,0.1958598494529724,-0.39163121581077576,0.006833589274037877,0.2249419093132019,-0.4267483353614807,-0.020740408812116584
C,0.020888924598693848,-0.06809711456298828,-0.14862154739432754,-0.002267122268676758,-0.17356908321380615,-0.19293441193633498,-0.09755977988243103,-0.2598719000816345,-0.2074573369555992,-0.19025182723999023,-0.31801941990852356,-0.21568732278876723,0.07582491636276245,-0.29970893263816833,-0.08924571739964904,0.00024181604385375977,-0.40947088599205017,-0.12028961198859633,-0.07315784692764282,-0.45764827728271484,-0.15635171847873153,-0.142581969499588,-0.4984642267227173,-0.18682873564296187,-0.00045287609100341797,-0.2859480082988739,-0.026893922486237898,-0.07406407594680786,-0.3923931419849396,-0.05828115286760749,-0.14585274457931519,-0.44673091173171997,-0.1078995646768135,-0.20474523305892944,-0.4925954341888428,-0.1475097121530098,-0.06704166531562805,-0.2601672410964966,0.021635896167822466,-0.12935608625411987,-0.36300522089004517,-0.01995758468740405,-0.18209686875343323,-0.4109531342983246,-0.07389178442292632,-0.22631019353866577,-0.45553258061408997,-0.11102016585402907,-0.1256031095981598,-0.2311948537826538,0.059456091947026835,-0.16850215196609497,-0.30342984199523926,0.012965355641313181,-0.19247081875801086,-0.3238525390625,-0.026570714437298193,-0.2101030945777893,-0.34330177307128906,-0.0539049947493595
C,-0.01556047797203064,-0.08420419692993164,-0.13896352383699195,0.0015567243099212646,-0.18721699714660645,-0.18154253396596687,0.07569286227226257,-0.2715143859386444,-0.19898556503858345,0.16221454739570618,-0.3436015248298645,-0.20966035458650367,-0.084343820810318,-0.30602410435676575,-0.03898866805639045,-0.027475297451019287,-0.41116246581077576,-0.06924353870954292,0.03978648781776428,-0.47022536396980286,-0.11908811661805885,0.10077592730522156,-0.5139250159263611,-0.16112022432889717,-0.017731189727783203,-0.30468589067459106,0.016460670573451353,0.0420471727848053,-0.4116467833518982,-0.009061594078502822,0.10534951090812683,-0.463082492351532,-0.06969172838535087,0.16267934441566467,-0.5179712325334549,-0.11919900360908287,0.04372033476829529,-0.2864592373371124,0.055443574158289266,0.09408274292945862,-0.3872172236442566,0.02182193328235371,0.14293959736824036,-0.44440871477127075,-0.03207132923807876,0.18971553444862366,-0.492362380027771,-0.07258640560712593,0.10138508677482605,-0.25627779960632324,0.08239354607258065,0.13859882950782776,-0.33530884981155396,0.04872269969973786,0.1695248782634735,-0.3682781457901001,0.01632985886726601,0.19888100028038025,-0.39732617139816284,-0.009494553836248087
C,-0.08899033069610596,-0.06315737962722778,-0.2258238994633075,-0.1149032711982727,-0.15272897481918335,-0.35418172712672913,-0.09971567988395691,-0.21059036254882812,-0.4521582030807849,-0.06652075052261353,-0.26697251200675964,-0.5517693066154834,0.08928164839744568,-0.31101444363594055,-0.24422906871188843,0.18259790539741516,-0.40132302045822144,-0.3501016103779193,0.25888410210609436,-0.41659730672836304,-0.44383098717082703,0.3354717195034027,-0.41236060857772827,-0.5130835079704639,0.18507105112075806,-0.27032577991485596,-0.18442181284774506,0.29228514432907104,-0.3641580641269684,-0.282746216014516,0.3770926892757416,-0.38338756561279297,-0.38177003498424256,0.4539356529712677,-0.3827054798603058,-0.46184577579845154,0.2483549416065216,-0.22193360328674316,-0.1425489091431018,0.35072067379951477,-0.29560860991477966,-0.22252008850921356,0.42909201979637146,-0.32861611247062683,-0.30631168718684876,0.49761125445365906,-0.3304630517959595,-0.37228857512820923,0.29421675205230713,-0.15930449962615967,-0.11965836371530258,0.3877693712711334,-0.2222110629081726,-0.17602780993331635,0.45400866866111755,-0.26557257771492004,-0.23391598995078766,0.5162582099437714,-0.2942809760570526,-0.2878556751762744
C,0.08894258737564087,-0.06821513175964355,-0.1395691157727157,0.13042080402374268,-0.14258551597595215,-0.22315218760060418,0.09908092021942139,-0.1984647512435913,-0.2914788694529449,0.0455549955368042,-0.2614167332649231,-0.3574382336287414,-0.08309650421142578,-0.3372536599636078,-0.12948049320267785,-0.16923218965530396,-0.4287777543067932,-0.1939196856169616,-0.23335373401641846,-0.4531261622905731,-0.2591125340609466,-0.29848694801330566,-0.4567308723926544,-0.3094943137316619,-0.1784951090812683,-0.3130401074886322,-0.09711490286873925,-0.27941596508026123,-0.4042201638221741,-0.15535217238949883,-0.3446384072303772,-0.4281424582004547,-0.22844445420788873,-0.409342497587204,-0.4350780248641968,-0.28881591273831475,-0.24931645393371582,-0.2661512494087219,-0.07498899562644112,-0.3448507785797119,-0.3588395118713379,-0.12003862573193658,-0.4098300337791443,-0.39202260971069336,-0.17676169885682214,-0.46437951922416687,-0.3997810482978821,-0.22308025969552148,-0.2962486743927002,-0.2005799412727356,-0.0644587920455848,-0.3779151439666748,-0.2828536033630371,-0.09686612798260796,-0.4392163157463074,-0.32480746507644653,-0.12925648404645074,-0.49151891469955444,-0.3478131592273712,-0.15901957167672265
C,-0.09580999612808228,-0.047721266746520996,-0.23010655060681984,-0.1396445631980896,-0.12795358896255493,-0.3691863746968238,-0.12777793407440186,-0.17992591857910156,-0.4780844481316535,-0.09727740287780762,-0.25146162509918213,-0.5907793076363532,0.05976581573486328,-0.30481618642807007,-0.2726830573407142,0.1428312063217163,-0.3982662856578827,-0.3893783719864814,0.2126384675502777,-0.41524866223335266,-0.4921792478886573,0.28680717945098877,-0.4169573187828064,-0.5695008070794074,0.1629766821861267,-0.26913464069366455,-0.2188807757225959,0.2676296830177307,-0.37379390001296997,-0.3333895237771003,0.3415338397026062,-0.39270102977752686,-0.4469965727654426,0.4117211103439331,-0.3906603455543518,-0.5369144113388984,0.23115935921669006,-0.22095531225204468,-0.18097883776101753,0.33443760871887207,-0.30038708448410034,-0.27137205317887947,0.40851789712905884,-0.3345620334148407,-0.3642897041169135,0.47244733572006226,-0.3352835178375244,-0.43716460779580757,0.2817084789276123,-0.1542189121246338,-0.1616416753855674,0.3737909197807312,-0.2178991436958313,-0.22675444498929664,0.43446534872055054,-0.26405882835388184,-0.2910056443539588,0.48963576555252075,-0.2927887737751007,-0.350112441333863
C,0.08463138341903687,-0.03745734691619873,-0.1479186842219633,0.13195937871932983,-0.09690046310424805,-0.2439853975550932,0.14950227737426758,-0.1335676908493042,-0.328260866739015,0.163474440574646,-0.16936713457107544,-0.40953412447140636,0.029772460460662842,-0.3567880392074585,-0.14568926189110698,-0.05638095736503601,-0.4889999032020569,-0.23330193553135814,-0.06099122762680054,-0.5442080199718475,-0.3070319870488447,-0.032891690731048584,-0.5471906661987305,-0.35159456525013866,-0.05793285369873047,-0.3381041884422302,-0.11743732336924495,-0.14164572954177856,-0.4794222116470337,-0.2077469805257124,-0.14007648825645447,-0.5187595784664154,-0.2876611331479353,-0.10348707437515259,-0.5041802823543549,-0.33625227008030834,-0.1316758692264557,-0.30117368698120117,-0.10338713768885555,-0.19956672191619873,-0.4356956481933594,-0.17017002198861064,-0.20877468585968018,-0.48959434032440186,-0.23886987362072887,-0.18525701761245728,-0.4886154532432556,-0.28079211507008495,-0.19411015510559082,-0.2449067234992981,-0.10235905442402782,-0.24411064386367798,-0.3590196967124939,-0.1490391472356123,-0.28103724122047424,-0.43658554553985596,-0.19778398964569988,-0.2981429398059845,-0.4830969572067261,-0.23353110048935832
C,0.08192330598831177,-0.04739964008331299,-0.13045821158880244,0.12686097621917725,-0.10758805274963379,-0.21664620010847102,0.14166849851608276,-0.14331650733947754,-0.294163843679371,0.1539251208305359,-0.17645573616027832,-0.37046681909555446,0.017820000648498535,-0.3408389091491699,-0.12770312099451075,-0.06132686138153076,-0.4646475911140442,-0.21316099731916438,-0.06222662329673767,-0.512410044670105,-0.2865583506106759,-0.033269524574279785,-0.5162787437438965,-0.3327212837218667,-0.06283879280090332,-0.3146857023239136,-0.10826288728708278,-0.13883012533187866,-0.44451186060905457,-0.1963801589488412,-0.13300591707229614,-0.47902166843414307,-0.28004976181978236,-0.09695088863372803,-0.47215670347213745,-0.334833016681614,-0.13190972805023193,-0.27151936292648315,-0.10202018736595164,-0.19071274995803833,-0.39448004961013794,-0.17112270562643062,-0.20122021436691284,-0.44517821073532104,-0.24750350980752955,-0.18247723579406738,-0.44760245084762573,-0.29688720970148097,-0.18854054808616638,-0.20974892377853394,-0.1067040023087884,-0.23470741510391235,-0.31406086683273315,-0.1567518618583108,-0.2691800594329834,-0.387506902217865,-0.2114805337666894,-0.28940549492836,-0.43434590101242065,-0.2536005583285714
C,0.08955103158950806,-0.04241758584976196,-0.1439685254191545,0.14223814010620117,-0.10468995571136475,-0.2406273661946443,0.1628584861755371,-0.13812261819839478,-0.32712669957629714,0.1756494641304016,-0.1790093183517456,-0.41201447237483535,0.04044759273529053,-0.3521777391433716,-0.1466278909539369,-0.046484291553497314,-0.4793783724308014,-0.24084687520019088,-0.04643982648849487,-0.5319504737854004,-0.32173155535213027,-0.013626933097839355,-0.5375614166259766,-0.37192188490382705,-0.04851794242858887,-0.3273853659629822,-0.12254143048278365,-0.13145768642425537,-0.47048941254615784,-0.22214666295997176,-0.12779182195663452,-0.4996550679206848,-0.31405188430301223,-0.09229788184165955,-0.48656052350997925,-0.3711624621247438,-0.12575414776802063,-0.2862952947616577,-0.11171597529403243,-0.19296568632125854,-0.4192385673522949,-0.18464736927501235,-0.2029714286327362,-0.4671436846256256,-0.2614686666821626,-0.1810380518436432,-0.46509310603141785,-0.30915506471149,-0.19068843126296997,-0.22648721933364868,-0.11309984613410506,-0.23602575063705444,-0.3401058316230774,-0.16129105080119643,-0.2712833285331726,-0.41490262746810913,-0.2133938549851564,-0.2895488142967224,-0.4618318974971771,-0.2532257913445619
C,0.03907042741775513,0.0985102653503418,-0.2341349396112946,0.14388614892959595,0.14847052097320557,-0.3529680195454148,0.2669063210487366,0.16565650701522827,-0.4195028665665177,0.4014438986778259,0.1320263147354126,-0.47868765622411047,0.07660669088363647,-0.1497793197631836,-0.35170723229680334,0.168551504611969,-0.26327013969421387,-0.4626489403847245,0.28466731309890747,-0.2856355309486389,-0.5330816629532364,0.3836967349052429,-0.28765687346458435,-0.5769608739021805,0.12556415796279907,-0.1901736557483673,-0.25805748730931555,0.251865953207016,-0.29232096672058105,-0.3607350113991288,0.3730207681655884,-0.2899186611175537,-0.42315132647786413,0.4686231017112732,-0.2680950164794922,-0.4695581617954758,0.17726987600326538,-0.19439631700515747,-0.17147855192456518,0.2847583293914795,-0.2848362326622009,-0.26164303451810156,0.39033937454223633,-0.284321665763855,-0.32026736170087133,0.4770221710205078,-0.270425021648407,-0.35965020686421667,0.23028388619422913,-0.19146883487701416,-0.09862681210074697,0.3175591826438904,-0.2508297562599182,-0.16802620619569097,0.38784271478652954,-0.26009073853492737,-0.2146151039007691,0.4532546401023865,-0.2610565423965454,-0.2500263872746018
