label,handedness,nx1,ny1,rz1,nx2,ny2,rz2,nx3,ny3,rz3,nx4,ny4,rz4,nx5,ny5,rz5,nx6,ny6,rz6,nx7,ny7,rz7,nx8,ny8,rz8,nx9,ny9,rz9,nx10,ny10,rz10,nx11,ny11,rz11,nx12,ny12,rz12,nx13,ny13,rz13,nx14,ny14,rz14,nx15,ny15,rz15,nx16,ny16,rz16,nx17,ny17,rz17,nx18,ny18,rz18,nx19,ny19,rz19,nx20,ny20,rz20
I,Left,0.8946084380494576,0.9999962575732404,-0.06730618699999999,0.9999973592538902,0.7283268338233553,-0.10652891199999999,0.7796486079041487,0.6504480182574138,-0.139399383,0.572804053836817,0.7259340047441545,-0.16189711199999998,0.7299291788599708,0.34728780232567713,-0.079614069,0.6870821806553585,0.19768779925988114,-0.128077526,0.741417385669432,0.47900549859045605,-0.142071221,0.7437259840150832,0.5724297860673927,-0.144907016,0.5374089585943871,0.40958668571501994,-0.071090665,0.5131332001818091,0.26666293247324585,-0.128355835,0.6074197803983528,0.5574716468696407,-0.138812143,0.6220329431651203,0.6188661054688164,-0.1372342,0.3752100994109666,0.5028163445458907,-0.06967027099999999,0.31684401728287,0.3254875601771931,-0.127373595,0.4430059003484298,0.5929235283219261,-0.124592472,0.48822555611782614,0.7126332478884909,-0.110198278,0.2152665562389387,0.6214470925382155,-0.072696474,0.09937640972434995,0.3636590631557643,-0.099402744,0.06330622094266568,0.2137833480257266,-0.09871585299999999,0.0,0.0,-0.094629627
I,Left,0.9019830961075918,0.9999967526323049,-0.06494114,0.9999972132524327,0.7506759866725693,-0.10018730399999999,0.7632453171347576,0.6839310231563881,-0.128975572,0.5256870756084772,0.7421315517616027,-0.146951618,0.770882903244317,0.3965451976007331,-0.07471707699999999,0.7321880242995584,0.2774090611859344,-0.12214222799999999,0.7715572822218714,0.5352930350892824,-0.13664257700000002,0.7702166643564067,0.6082645728661609,-0.139904427,0.5649530176514793,0.4265886225056572,-0.067038642,0.5404278109526297,0.296112879436324,-0.122283826,0.619397958468304,0.5558486257993973,-0.130825984,0.6317561110315696,0.6135888757548744,-0.12730422800000002,0.38838110524175323,0.4897710515498125,-0.066939684,0.3288815616873173,0.3245477402376804,-0.12355992399999999,0.45462177444105883,0.5712899241370094,-0.11927524399999999,0.5116205492502777,0.6964679797432581,-0.10245816599999999,0.2183017461673867,0.5761179448103497,-0.071283499,0.10337451247976204,0.32454677252210723,-0.09759691599999999,0.058861539992877694,0.18315996167612517,-0.096984113,0.0,0.0,-0.092106516
I,Left,0.8838190834256607,0.9999964765682204,-0.055890292,0.999997227278142,0.7501584134928159,-0.089596551,0.7648904798988728,0.6746203417695004,-0.118263353,0.5329179396717943,0.7443704580145616,-0.138823141,0.7334556026036546,0.3976821061756007,-0.068818916,0.7281788716808779,0.24032385299047476,-0.116643388,0.7721443001425717,0.5005183884240215,-0.134583358,0.7535824911176825,0.5943599236582267,-0.139696349,0.5358948974492461,0.43787490018822467,-0.065692227,0.5354913971008454,0.2904552967270759,-0.115717348,0.6296686057807891,0.5697705627196791,-0.127952788,0.6276045029025157,0.6273136755718729,-0.130271111,0.36993813630535405,0.5100452053478592,-0.069126207,0.323301825286681,0.3283194652467857,-0.124164593,0.456746994692528,0.6079939592030573,-0.124570865,0.493901764272382,0.7323230660813148,-0.11379325,0.20487423041787786,0.6063082930647364,-0.075655807,0.08007744666876074,0.352335493366139,-0.100376215,0.05366520251979861,0.2106332780915605,-0.099524487,0.0,0.0,-0.097404782
I,Left,0.7272986494116618,0.9999981148200553,-0.069192333,0.9999979649902706,0.7386932001621609,-0.10181565299999999,0.9727935703102435,0.5121473125003846,-0.138262076,0.7738679565459163,0.4814907500035898,-0.168564421,0.7832036267650356,0.471294594032918,-0.044278344,0.755623941695734,0.29539053464082143,-0.129390476,0.7273830717902877,0.4523626951762379,-0.176202399,0.723411595642541,0.5982451131361617,-0.195180905,0.5062836928675241,0.4611254055613537,-0.053830997,0.4837504086452163,0.33277267641905567,-0.174920616,0.5117717335610112,0.6306495202185936,-0.219088448,0.5579299666949086,0.8373863875805054,-0.222583649,0.2521989511307513,0.49094945185763295,-0.07751601699999999,0.22206186119442017,0.33085796890098196,-0.192073551,0.2919873860654524,0.6218736644737242,-0.205666659,0.36029312459223733,0.8364472361764237,-0.183384893,0.022449044994557563,0.5636347476601152,-0.107232941,0.01105237186672144,0.29231672046344975,-0.16226278,0.003396530953916342,0.1487861116139148,-0.172491906,0.0,0.0,-0.170774264
I,Left,0.7043935364950721,0.9999981655751872,-0.062362996999999996,0.9999979744665056,0.752900268279309,-0.083862642,0.9761154093404486,0.5008457588082738,-0.109467858,0.7216114968665382,0.5059446232899592,-0.12665097600000003,0.6646858873347956,0.46183862847056906,-0.007951831,0.6885587926916175,0.2602425636816126,-0.083588647,0.684894481068183,0.43788950812120137,-0.120721521,0.6810377214819092,0.6017942443054056,-0.12597364400000002,0.43126671310728826,0.45977450432048417,-0.011041770999999999,0.460068349116108,0.32788016192856717,-0.11848695,0.49235984159955376,0.6080829479058518,-0.15783342900000003,0.5006863094883843,0.8079669660301817,-0.15252880900000002,0.21323533251342167,0.4837855108253343,-0.028007014,0.2191302163103273,0.3239015990242666,-0.12894729000000002,0.3042941285775524,0.5902985405494128,-0.141552018,0.3634207861065513,0.7896285293606506,-0.114490392,0.0,0.5327370268876469,-0.049978772,0.011467655104325894,0.29835955405433645,-0.089572305,0.04841031533396054,0.15395444728054883,-0.094818333,0.0846605246576557,0.0,-0.086890595
I,Left,0.9182174059751192,0.9999974476504233,-0.133160535,0.9999979371428149,0.8022959716769443,-0.21822354500000002,0.8458142275024895,0.5974961716096333,-0.283095974,0.6152016405870188,0.531291263436803,-0.33295180199999996,0.8767073807357109,0.3593768286388304,-0.171631831,0.8204575292227497,0.31832434289039113,-0.265030342,0.8196063056453021,0.5431710928666497,-0.30878182099999996,0.8433633468808248,0.6254050728728856,-0.332166898,0.6833640715212969,0.3575208953011374,-0.147472653,0.6421375818762717,0.3071693475597997,-0.248278099,0.6993619828206368,0.5813817543110797,-0.272595394,0.7471854216694521,0.6483447358317039,-0.279010433,0.5031086752380048,0.4090628001810361,-0.13820748300000002,0.45073845161027903,0.33619025393430574,-0.241404864,0.5724624247624156,0.6023096247053001,-0.25478251599999996,0.661018932257571,0.7533341476519578,-0.248343605,0.3566190515839574,0.4928665517474673,-0.13804123100000001,0.2102531230353027,0.32245411341902863,-0.20780162800000002,0.10640385690097513,0.18468400818557898,-0.23902182600000002,0.0,0.0,-0.257452238
I,Left,0.9417592601868092,0.999997068168501,-0.12985254499999999,0.9999980724377618,0.7530658323237134,-0.21320493199999999,0.8393014030245567,0.5416198431187519,-0.280596104,0.6131209647291711,0.4900683621600682,-0.332318273,0.8574610632476097,0.24185830539283268,-0.152240258,0.8145882066001993,0.21264818671117947,-0.253987965,0.8209990453690188,0.4715234607414071,-0.301633235,0.8381662731879256,0.5714941858175222,-0.323050406,0.6661172722350485,0.28106835892918985,-0.132358294,0.6258810624359904,0.25419972695149623,-0.241186243,0.6946825552974766,0.5675215775908534,-0.266968336,0.7425216064258201,0.6375132818563533,-0.269815144,0.49827548813186145,0.38103864716241137,-0.129362341,0.44469116619988464,0.3243873274022735,-0.240506646,0.5734006187740788,0.6257712527248664,-0.24923890499999998,0.6635972390469759,0.7906075418046483,-0.234229725,0.35852379866548423,0.5070090533373505,-0.135892358,0.2145259420992725,0.3326841466799756,-0.203767609,0.1089343005118451,0.19228308116093568,-0.227136072,0.0,0.0,-0.237029042
I,Left,0.9709797092634113,0.9999961847078613,-0.055042242,0.9999974810894174,0.6652424371877106,-0.081186005,0.7974143367755541,0.4800070088442708,-0.099595555,0.6052632858288797,0.4616441756530438,-0.107069725,0.9289696812889443,0.32782936618684466,-0.052547065,0.9251090125305776,0.14544439982969,-0.08668165,0.9093225213160415,0.4122847988761311,-0.09726264500000001,0.9095300140563776,0.4838571613073507,-0.103589924,0.7536152525597535,0.3506193995159776,-0.047015038999999995,0.7475597058760809,0.16926653072704487,-0.089672768,0.770482142306851,0.4814938091143035,-0.09588846000000001,0.7947359363315325,0.5460110325200357,-0.09447897400000001,0.5905252886254648,0.4320670046794215,-0.048907347999999996,0.5408833293464856,0.24437465028793806,-0.099282929,0.6287064037472806,0.44217841017974585,-0.101172024,0.6979394444928608,0.5299835777998941,-0.094009334,0.4286261472258601,0.5436280124960129,-0.053718188,0.24544686383063105,0.31522885264928574,-0.08449609000000001,0.1189751040500248,0.1810898730712206,-0.091160612,0.0,0.0,-0.094149889
I,Left,0.9760746250448009,0.9999958342488613,-0.056882572000000006,0.9999974227155379,0.6653967415977822,-0.087002859,0.7970390006643416,0.47060885527216606,-0.10929459400000001,0.6044756843623225,0.4291093008367419,-0.121633262,0.9313600772368855,0.2755172981857913,-0.056088705,0.9175836026234777,0.12158574932527537,-0.094434537,0.8955837993630645,0.37573786804338416,-0.109498531,0.8925312533369391,0.4692284419858294,-0.117465429,0.7513092656613484,0.31495635130122623,-0.050400708,0.7281524085826376,0.1394161639792281,-0.09821824800000001,0.7557392284818552,0.4518121904758383,-0.109344192,0.7829786407447107,0.5534869157464253,-0.109669611,0.5874759959457049,0.41303410876208013,-0.05206348,0.5184842532352291,0.2371112930322404,-0.10513372,0.6129610120158981,0.42457711356486627,-0.111671493,0.6883822882331438,0.5169736862747658,-0.106461227,0.42957952933878574,0.5447473198244523,-0.056613323,0.25397496386698726,0.32224154186513665,-0.08876666500000001,0.1271240303302257,0.1846636530456518,-0.097719871,0.0,0.0,-0.101682544
I,Left,0.9551245892215464,0.9999965925438645,-0.051408471000000004,0.9999973255762279,0.7153892209023284,-0.075151139,0.8007193750644019,0.5338049361663524,-0.092427173,0.597428561333768,0.5031347710508416,-0.100867913,0.9574028506003687,0.4174803058576244,-0.03618984,0.9668688210999072,0.24379580609208462,-0.070111611,0.9212079695014918,0.420751334264414,-0.085451872,0.9050392083763403,0.5208532362846211,-0.09280200400000001,0.7714755647220302,0.41153444482916907,-0.031370987,0.757639181940731,0.23021378475203197,-0.07560987100000001,0.7599396784787952,0.4426653389036791,-0.091856295,0.7799663547326648,0.538470046879509,-0.09386442,0.5950045224639711,0.4539706105000135,-0.034139664,0.5460793146744155,0.2611845352030836,-0.081343309,0.6109844665963817,0.3751762574835234,-0.09173732400000001,0.6653570477021004,0.4477655919877132,-0.088459485,0.4179851992627973,0.5307696015004585,-0.039781758,0.2327725381373567,0.31215477017417126,-0.067526662,0.11049964839216964,0.16899074938356407,-0.076379919,0.0,0.0,-0.079755278
I,Left,0.8856430043864197,0.9999980225774239,-0.110633485,0.9999976707601489,0.782475262873663,-0.166778333,0.7661567733919863,0.6463797314850369,-0.208961703,0.47293664369311006,0.6012847757419195,-0.236334137,0.9041649216972218,0.4618557073520262,-0.122045956,0.9955733239184837,0.30146731616798583,-0.22068919999999997,0.9749780663635558,0.46280297779512036,-0.25380041400000003,0.8990974996835377,0.5560639412324564,-0.258801691,0.6392176806336103,0.4407441032452982,-0.106502145,0.6719667021001502,0.22927304957067574,-0.210246451,0.707627340928559,0.4160235170595736,-0.22532678399999997,0.7009618041606158,0.5002600201929253,-0.213218204,0.41205370535778313,0.4747489217613992,-0.106328964,0.4017089409180719,0.38721341731207093,-0.22111059,0.5115451335385116,0.571481675676829,-0.22477719899999998,0.5526909435479048,0.6502190200166201,-0.195520542,0.18435646925195856,0.5309252923205502,-0.111969053,0.08596814111384728,0.2938482615017808,-0.177233688,0.05074073391002922,0.15977043476449213,-0.18291909199999998,0.0,0.0,-0.172483526
I,Left,0.8730314295404065,0.9999979323564457,-0.117285406,0.9999979036306735,0.7723593092413106,-0.176665244,0.7818052391388866,0.6378410909899713,-0.220847977,0.5187067168914271,0.6026771836336022,-0.246818228,0.8584727399369324,0.4230061769031661,-0.121689623,0.9348227351186374,0.281646779505805,-0.230250655,0.9096667518239839,0.47127166628888073,-0.269727601,0.8426615199737542,0.5462429618137085,-0.278654171,0.6160468740969891,0.41257307290100137,-0.105815759,0.6329999214448487,0.23079205453213045,-0.220757482,0.6738386738649395,0.4579826957918468,-0.237149877,0.6718714073470669,0.5103715275094725,-0.22332452,0.414819877096407,0.46057112913410764,-0.10758612099999999,0.39688669742638627,0.41265361175273085,-0.230254216,0.5115225241970496,0.6208779303026967,-0.22749239000000002,0.5547523849890699,0.6769275166627465,-0.192418439,0.21942463995024528,0.5206582196039092,-0.11674803299999999,0.11777102885680882,0.3019829884378448,-0.187359316,0.06979094401322024,0.1794600781408815,-0.191470636,0.0,0.0,-0.178184269
I,Left,0.8845384789018691,0.999998124873164,-0.111276865,0.9896307097298287,0.7804141775654881,-0.16571854800000002,0.7675349400529611,0.6427709984587994,-0.205650889,0.4786776201115575,0.5955408099998143,-0.229998045,0.90425607671899,0.47855488692574527,-0.124431476,0.9999977978976723,0.31999191340301236,-0.22497367100000001,0.9713688667090011,0.48798578109321533,-0.256163262,0.8909747241285481,0.590761460468638,-0.259862922,0.6450059366917074,0.4526549543969341,-0.109445177,0.672343574894328,0.23482244118344958,-0.217595898,0.7087745964700334,0.4403411070979104,-0.22815299800000002,0.6947534872404377,0.5378163260685657,-0.210817688,0.4211813977740586,0.48173933232561256,-0.110343412,0.41319358207670515,0.36785710418934864,-0.22722413400000002,0.5264460994584272,0.555467795035991,-0.223017596,0.5563293084951223,0.6376352266937776,-0.187596701,0.1999943102080056,0.5349364443947694,-0.117493712,0.09258712371224141,0.2956094328915525,-0.18730818500000002,0.05913402933742894,0.16353187962575266,-0.19295298300000002,0.0,0.0,-0.18160265
I,Left,0.8963413501932087,0.9999971138739561,-0.069088092,0.9999979784089508,0.7489287118612803,-0.11363010600000001,0.7652962913485645,0.661043460861796,-0.15234936599999999,0.5229264668473108,0.7264386554746317,-0.181885941,0.7937091794144205,0.3826737639661589,-0.09369318700000001,0.8075647985582466,0.21777043276657698,-0.150631664,0.8093419974439933,0.4947027638530053,-0.17236917999999998,0.795117660308688,0.6132085653732978,-0.183143807,0.6038516056184682,0.41911930187012264,-0.09350815200000001,0.6054780625460338,0.2285115981890068,-0.161267413,0.6614557852757524,0.5353488475268673,-0.180714963,0.675865326431856,0.6407345278520313,-0.189513353,0.43607207026269346,0.4806425217325436,-0.10096447700000001,0.4014033828459594,0.23373501011792097,-0.171122847,0.5105314431934118,0.5199786216562766,-0.178967295,0.5627766134188277,0.6777090464818507,-0.17597259399999998,0.27734505587674624,0.5666461455408601,-0.112300066,0.1283494956202098,0.328723839857709,-0.146787969,0.06995413800351272,0.20451544578753666,-0.155979899,0.0,0.0,-0.165802596
I,Left,0.8956366442829521,0.9999973399243837,-0.083496492,0.9999981756293327,0.7498817855745872,-0.133080307,0.777489584375961,0.6690602559078398,-0.174690161,0.551839140407332,0.7488848051940042,-0.20567711100000002,0.7892781932915759,0.3711447414363009,-0.1018061,0.7793654752708891,0.2256896121677052,-0.163443569,0.7962085797437819,0.5018006224752509,-0.187325451,0.790859829617207,0.5972809989205335,-0.19926305500000002,0.6055365172746446,0.40418477722623514,-0.095996704,0.5859971790413144,0.21664647230361328,-0.16925162400000002,0.65397224311978,0.5261118515564595,-0.18923183100000002,0.6693298391818716,0.6108591474186854,-0.197481278,0.4419134427190958,0.4645346761778096,-0.099343229,0.39172067825489404,0.21700606930566863,-0.17491098100000002,0.5071560647524903,0.5043487248686795,-0.18211463500000002,0.5576584139727061,0.6539947234686873,-0.177582178,0.2848575607276804,0.5506004997010568,-0.107884873,0.13742052530549534,0.3153280289669892,-0.145223547,0.07733798793048913,0.19626188458276125,-0.155658606,0.0,0.0,-0.16614583500000002
I,Left,0.8815749851512313,0.9999971211033195,-0.072954077,0.9999979072166293,0.7555577971284866,-0.118267644,0.7601538244330087,0.6335370136421098,-0.155466009,0.516834622542651,0.7169357399140022,-0.182302732,0.7870298465627948,0.4272982188297906,-0.099013101,0.8077890123946624,0.2546551838494657,-0.14887236399999998,0.800120895072649,0.522899710067179,-0.16253385299999998,0.7867058983464843,0.6279328727545833,-0.169209737,0.5976420634875009,0.44685188084927213,-0.095654797,0.610844877093271,0.2527533904600671,-0.15492378499999998,0.6569342934016112,0.55049056932033,-0.16658079999999997,0.6714368929032949,0.6224694379423206,-0.17211628299999998,0.4286523260095327,0.4931043644698398,-0.099849719,0.395958822335799,0.2511988179204169,-0.164172355,0.49967207235611,0.5513039324839079,-0.16809666499999998,0.5495014306717072,0.702637535452785,-0.16453832799999998,0.2689078504224021,0.5657239689737505,-0.108443368,0.12662723141483484,0.3290605017497172,-0.140777994,0.07130789750333102,0.20575266431883624,-0.15000203599999998,0.0,0.0,-0.16150846
I,Left,0.6255433700267805,0.9999980147223111,-0.082305294,0.9121909374640894,0.794137297103826,-0.124328885,0.7539194002115505,0.5538092563302246,-0.15981346700000001,0.40227624931443057,0.447731390626351,-0.181278203,0.8893768484855052,0.49517663285595814,-0.057278369,0.9999968067932741,0.3309671007087218,-0.134318206,0.8766232191402268,0.49801777765347294,-0.170643915,0.7815781489911109,0.6136351964735622,-0.176629681,0.5865137398241003,0.442033183074812,-0.04959891,0.6311030973827433,0.28444117903323135,-0.129668538,0.5916206736595192,0.4405697733467226,-0.153780032,0.5879233234555846,0.5192756665911307,-0.14868689000000002,0.28891658669307035,0.4280432329634109,-0.056649044,0.27119048944760604,0.35042818032432893,-0.139077906,0.29916499847426975,0.5739192676345546,-0.14557978900000001,0.3186757214811905,0.7281834281120785,-0.122251499,0.0,0.43082527207357196,-0.069638226,0.01307528744520492,0.22796515080074028,-0.097116295,0.029125145945114193,0.11495363526897587,-0.089411665,0.055731940666885284,0.0,-0.074557047
I,Left,0.7941405328053902,0.9999980139435936,-0.080460709,0.9999971674303403,0.7470863341023687,-0.119076107,0.8054794451169391,0.5180263178372024,-0.152699646,0.45766220021134335,0.4364668837447504,-0.17271798600000002,0.8959341156307226,0.4440383524016066,-0.053555082999999996,0.9809241247751357,0.2687387262004605,-0.131468666,0.8885430547939839,0.4472743989472376,-0.16831658500000002,0.8352697530158734,0.5751611944947185,-0.17423321,0.5992002194244425,0.4190950032703597,-0.047747639,0.615861127901876,0.2477663141366232,-0.133692649,0.598244280983081,0.4062287737738996,-0.16013037900000002,0.6177404217358015,0.5023570120219887,-0.154488412,0.3155673629522282,0.4372663508905831,-0.056634084,0.2968964828721834,0.3666764922173242,-0.14549056900000001,0.37636459574467984,0.5985014664206361,-0.153310624,0.4450501073216739,0.7661968341736564,-0.127902833,0.055972964436909536,0.4736565744468914,-0.071157393,0.01720573625607956,0.25400656096117125,-0.099976172,0.0,0.12383471020136207,-0.09175166900000001,0.002553958108067868,0.0,-0.075829011
I,Left,0.7811430611899679,0.9999980009235733,-0.074835967,0.9999972466038208,0.7425799200769245,-0.11348493,0.7937709042656373,0.5174174891200265,-0.147860024,0.4463080063066871,0.44323485749583685,-0.168471325,0.9026249078452065,0.44333256435526774,-0.057369247,0.992764033539934,0.24755422394853574,-0.134950582,0.8965255653551129,0.4370870357894652,-0.1704983,0.8296602725428284,0.5689056435926602,-0.176833126,0.6068277710710552,0.4167161891206262,-0.055755049,0.6269415669526993,0.23122359869740172,-0.13959043100000001,0.6099075575868131,0.4111187991148089,-0.16358808,0.625324376227182,0.5081798169245808,-0.158285502,0.3256910481990922,0.4330155348229118,-0.06792142600000001,0.30584147647499965,0.35280912218555016,-0.153691966,0.38712773684413804,0.5898023193284702,-0.15952903400000001,0.45266697753610885,0.749950562839968,-0.13591269,0.06418479830365233,0.46694410982126255,-0.08525395,0.0221858311356,0.24797656682612623,-0.113076437,0.0033199680178715957,0.12652956134265955,-0.104051564,0.0,0.0,-0.089399244
I,Left,0.7833014546707076,0.9999975290911588,-0.070297745,0.9999974472461353,0.7447419541685648,-0.110770305,0.8930778916094123,0.5265433502943272,-0.151108352,0.5998110742603222,0.49778856870890575,-0.18267756400000001,0.6690393084297745,0.3168621075667367,-0.050943864,0.7838577380291538,0.2563610397708938,-0.12934487800000002,0.7914894254557977,0.5022082240514186,-0.17043496400000002,0.7673065141676014,0.6212515639555738,-0.18064412200000002,0.44799850069617814,0.35998794700550885,-0.051383268999999995,0.5512985704468589,0.3727766546042003,-0.140944031,0.6387649852363649,0.6644192309392103,-0.17201275800000002,0.6789927459184778,0.808521569598586,-0.17005333,0.25414614517407574,0.45590442767739514,-0.063733702,0.3454989260551728,0.4690340811616364,-0.16018153400000001,0.49648285529277414,0.75733699193228,-0.172478017,0.5753205025235872,0.9362927303099414,-0.14799140100000002,0.06933109228092633,0.5673461796114608,-0.079851058,0.031302746037410546,0.32168633469746116,-0.121318203,0.015167669558142818,0.16196107940031818,-0.120829721,0.0,0.0,-0.106252578
I,Left,0.8847489155259355,0.9999972593219963,-0.080082,0.9999977784409083,0.7144483257591364,-0.12706001900000002,0.83761279666378,0.4860294692443814,-0.166069709,0.6191123563374386,0.4445736750253172,-0.191945412,0.8478504140910615,0.40124458353982184,-0.095781148,0.8359571419841337,0.21650865100356223,-0.16040124800000002,0.8281901293090461,0.47627263636618217,-0.183521025,0.8265203721722854,0.5729256663966102,-0.193196111,0.6450121808529314,0.4285503010762229,-0.088955142,0.6363879107339525,0.25673020006837066,-0.152003579,0.6802087480891593,0.5392312968808562,-0.159167044,0.6997844203500465,0.5467053751988601,-0.160720475,0.4658208601750619,0.5017668068522553,-0.092360221,0.42041905029219695,0.3354724252068083,-0.167212047,0.5294742553336147,0.6396333716102819,-0.15791247100000003,0.5856720115393823,0.7958542514782607,-0.14049122500000003,0.2854878869446091,0.5887538300735294,-0.101542339,0.16243427150869755,0.34403478839062074,-0.144685753,0.09098436581343669,0.19777313773074234,-0.14790804000000002,0.0,0.0,-0.14918194
I,Left,0.8806337927403575,0.9999974301984662,-0.082846006,0.9999977886264864,0.7214738647496338,-0.13124348,0.8280327266738955,0.494902221737078,-0.17148375300000002,0.5971332824073178,0.4455571368144014,-0.197130529,0.8367377299579952,0.42642701252638715,-0.096679707,0.8302627221639539,0.24824886977751467,-0.157889647,0.8214996570568786,0.5020643948115203,-0.176681904,0.8202147915497077,0.5896845843328931,-0.184065787,0.6316691871201707,0.4369991040823818,-0.086358739,0.6419297258181448,0.28335538081710326,-0.142830176,0.673154678074093,0.5898758957778851,-0.144244743,0.686847763812996,0.5772453238086003,-0.143598092,0.45535215093811293,0.4901839838872004,-0.08621647,0.423016518643921,0.32082035805204107,-0.153594432,0.5197730460286495,0.6254009503932989,-0.137137008,0.5759376122527748,0.7816478337861824,-0.11749376900000001,0.2736554643931813,0.5692806813789706,-0.092758951,0.15719085118245488,0.32792953667925134,-0.132928145,0.08146635452362906,0.18360288842505856,-0.135039729,0.0,0.0,-0.136023892
I,Left,0.8655992851020875,0.999997588666034,-0.075259333,0.9999977182206077,0.7505038416010344,-0.118186955,0.8377250634814986,0.5429626227344574,-0.155132455,0.6087189364429106,0.47715641696249705,-0.180057508,0.8549584852829176,0.44929700729124455,-0.085492765,0.8523040821886715,0.3099832869719414,-0.147826386,0.8329985605485974,0.5282391164025487,-0.17031737900000002,0.8272780688767979,0.6136531663046664,-0.17898924400000002,0.6351265512044005,0.45576909276209593,-0.081768309,0.6361535915177973,0.32743932659949515,-0.14749514800000002,0.6673748868756526,0.5712358221369491,-0.15816131,0.6928316248380831,0.6109317010319254,-0.159789232,0.44258442940850196,0.5089261277784243,-0.08793978899999999,0.4157951163084792,0.3725199264380134,-0.16753259,0.5134078292624433,0.6387836355678831,-0.161631149,0.5684869923811523,0.7820167839309224,-0.14318313900000001,0.252782254616269,0.574467229082825,-0.099021097,0.14982506898013057,0.33536901763746846,-0.14467744200000002,0.08172002593324425,0.19086072693718262,-0.147500304,0.0,0.0,-0.146260363
I,Left,0.86314263949165,0.999997054160352,-0.104527782,0.9999977247349225,0.8780940293751474,-0.16696063700000002,0.8092748696296432,0.8820099428568974,-0.21507957100000002,0.5945559177325034,0.9621448116443387,-0.252923126,0.8144230027078683,0.44917848633273283,-0.16535259300000002,0.7850832138043682,0.4381181664068878,-0.245392243,0.7870569744054225,0.7158740664155456,-0.2726016,0.7766245495609376,0.7871690684244612,-0.282061632,0.5937348951550687,0.4588561587447,-0.14832594500000001,0.5574244266893428,0.4299884590840106,-0.235448028,0.6129231202105202,0.7197230798788872,-0.24790662100000002,0.6405999793010035,0.7715354443868339,-0.24833792000000002,0.40950731662565387,0.511723263463614,-0.14029739300000002,0.3602059537184372,0.46174287539107134,-0.228816087,0.4492995322289353,0.7437509329105938,-0.22724768,0.5014924407878589,0.8492426614494668,-0.21173929700000002,0.23803845766342252,0.5678852368038242,-0.139047216,0.12368321166698411,0.3407384112362101,-0.192077557,0.06538153263671288,0.20644254541873475,-0.20267241700000002,0.0,0.0,-0.207332591
I,Left,0.8686398864190209,0.9999970531068602,-0.096320135,0.999997666515064,0.863936374101719,-0.15719722,0.7922625979805531,0.8533558342376734,-0.205604462,0.5621861986336817,0.9366093669326498,-0.243853343,0.8232431527355615,0.4492181015799076,-0.15095487,0.7724494417528149,0.40881578111962996,-0.22851674,0.7843247892743513,0.701689484779496,-0.260686574,0.7868047027235282,0.7680364970357865,-0.276231644,0.5960697673260001,0.46446790521736675,-0.138567997,0.5472268847519909,0.40318484002650623,-0.218686072,0.6168469305169976,0.7209646265703643,-0.231507344,0.6549047654044338,0.7576855319349136,-0.236260785,0.4055202319736043,0.5184500544416406,-0.135207904,0.3494209276286332,0.44958169514929747,-0.213809592,0.4491927116351538,0.7334124859007739,-0.208282513,0.5116887445649199,0.8249717367162568,-0.195191202,0.22486350600721283,0.5667146651709808,-0.138898326,0.12185128614164177,0.33358982403614834,-0.18254600299999998,0.06679067894576002,0.20845535840725843,-0.186681909,0.0,0.0,-0.190651683
I,Left,0.8650023201771201,0.9999961812450305,-0.054348722,0.9999973996479483,0.6894480197049895,-0.086435795,0.8873448804514538,0.4352065906150667,-0.116739698,0.6799840030502339,0.3825737983085536,-0.140750341,0.792411940241424,0.30919862880881815,-0.048919559,0.8148533867035831,0.12374193170108617,-0.095102065,0.8253850101400599,0.3786326331484436,-0.115214095,0.8205016425994855,0.5283214850032166,-0.121235378,0.6121497424274583,0.35251944058462736,-0.04617396,0.6318071999759375,0.1647910272455832,-0.101274118,0.7079363834167925,0.4367109013039609,-0.119370543,0.7521352875384657,0.5861929637583773,-0.122064941,0.4475350226660858,0.43094346240471826,-0.050650996,0.44800294561639575,0.2122382825351156,-0.109961644,0.5985387170824588,0.426711292840908,-0.116814375,0.690761757609468,0.5845049671366922,-0.107343555,0.28493474623254045,0.5454179173455159,-0.058408413,0.15265002930739796,0.2978585953451447,-0.086745903,0.07988419841806393,0.16242473572869506,-0.090553455,0.0,0.0,-0.089482777
I,Left,0.8497477552958022,0.999996226889951,-0.051021625,0.9999973134118235,0.7046183859328705,-0.081539296,0.8992301745462101,0.46052467562846455,-0.110147477,0.6952718044228503,0.40352844121870524,-0.133140393,0.7962956360423761,0.30674380297142295,-0.044235957,0.8353250457765744,0.13505747433273035,-0.088433974,0.84139857536838,0.36343553230778103,-0.109987953,0.8361603006674742,0.5035097337617709,-0.11725606799999999,0.6166685344275433,0.341770507969014,-0.041615181,0.6496819021837371,0.17888836186506957,-0.09370491,0.7201763505494213,0.4297550084555206,-0.11351750099999999,0.7591442696534357,0.5692658506211922,-0.117353611,0.4523261422081349,0.4128166005794493,-0.045769387,0.4595133969285113,0.22048896782050645,-0.101982572,0.6046292450420446,0.4085226806040725,-0.11224764699999999,0.6948732329473363,0.547582836093711,-0.10543565499999999,0.28971430770285866,0.5198274348498878,-0.052563608000000005,0.15896432090273788,0.2768868699849024,-0.07997312499999999,0.081749084748588,0.1489123495254,-0.08447695599999999,0.0,0.0,-0.083379105
